,car_name,engineSize,year,mileage,price,link
1152,Ford Focus TITANIUM,0.0,2019,17000,13995,www.theaa.com/used-cars/cardetails/120-10716
1153,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2971164
1154,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2971146
1155,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2971116
1156,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2971077
1157,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2971045
1158,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2971014
1159,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2971011
1160,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2971009
1161,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970960
1162,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970959
1163,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970950
1164,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970949
1165,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970948
1166,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970937
1167,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970935
1168,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970930
1169,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970929
1170,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970923
1171,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970918
1172,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970891
1173,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970889
1174,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970885
1175,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970883
1176,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970880
1177,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970879
1178,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970878
1179,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970877
1180,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970873
1181,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970872
1182,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970869
1183,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970867
1184,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970863
1185,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970859
1186,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970855
1187,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970851
1188,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970843
1189,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970840
1190,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970829
1191,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970825
1192,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970824
1193,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970819
1194,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970792
1195,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970791
1196,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970790
1197,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970788
1198,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970787
1199,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970771
1200,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970769
1201,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970768
1202,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970763
1203,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970761
1204,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970756
1205,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970751
1206,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970743
1207,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970741
1208,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970738
1209,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970733
1210,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970727
1211,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970726
1212,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970722
1213,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970720
1214,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970709
1215,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970708
1216,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970705
1217,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970689
1218,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970684
1219,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970681
1220,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2970679
1221,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970675
1222,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970674
1223,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970673
1224,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970669
1225,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,8049,15350,www.theaa.com/used-cars/cardetails/37-2970631
1226,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970615
1227,FORD FOCUS 1.0 ZETEC EDITION 5d 124 BHP,1.0,2017,7751,9800,www.theaa.com/used-cars/cardetails/59-660204
1228,FORD FOCUS 1.0 ZETEC 5d 99 BHP,1.0,2018,18825,11250,www.theaa.com/used-cars/cardetails/59-660201
1229,Ford FOCUS DIESEL ESTATE 1.5 EcoBlue 120 Active X Auto 5dr,1.5,2019,12447,16999,www.theaa.com/used-cars/cardetails/122-2476
1230,Ford Focus 1.5 EcoBlue 120 Titanium X 5 door Automatic,1.5,2020,857,16989,www.theaa.com/used-cars/cardetails/50-55320
1231,FORD FOCUS VIGNALE 1.5 Ecoboost 182 5Dr,1.5,2019,6859,19199,www.theaa.com/used-cars/cardetails/23-99622
1232,FORD FOCUS 2.3 Ecoboost St 5Dr,2.3,2019,4744,25299,www.theaa.com/used-cars/cardetails/23-99620
1233,FORD FOCUS 1.0 Ecoboost 125 St-Line X 5Dr,1.0,2019,12000,16150,www.theaa.com/used-cars/cardetails/23-99614
1234,FORD FOCUS 1.0 Ecoboost 125 Titanium Navigation 5Dr,1.0,2019,23667,13199,www.theaa.com/used-cars/cardetails/23-99597
1235,FORD FOCUS 1.0 Ecoboost 125 Titanium Navigation 5Dr,1.0,2019,23856,13399,www.theaa.com/used-cars/cardetails/23-99596
1236,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,11450,15599,www.theaa.com/used-cars/cardetails/23-99594
1237,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,13994,15599,www.theaa.com/used-cars/cardetails/23-99593
1238,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,11801,14499,www.theaa.com/used-cars/cardetails/23-99592
1239,FORD FOCUS 1.0 Ecoboost 125 Titanium Navigation 5Dr,1.0,2018,20676,10899,www.theaa.com/used-cars/cardetails/23-99589
1240,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,5840,14200,www.theaa.com/used-cars/cardetails/137-672226
1241,Ford Focus 1.0 EcoBoost Titanium 5dr,1.0,2017,20504,9600,www.theaa.com/used-cars/cardetails/137-672081
1242,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,21980,10200,www.theaa.com/used-cars/cardetails/137-671739
1243,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,12950,13995,www.theaa.com/used-cars/cardetails/137-671556
1244,Ford Focus Vignale 1.0 EcoBoost 125 5dr,1.0,2020,4402,18250,www.theaa.com/used-cars/cardetails/137-671382
1245,Ford Focus 1.0 EcoBoost 125 Titanium X 5dr,1.0,2019,15783,14800,www.theaa.com/used-cars/cardetails/137-671078
1246,Ford Focus 1.5 EcoBlue 120 Active X Auto 5dr,1.5,2020,3314,18295,www.theaa.com/used-cars/cardetails/137-670577
1247,"FORD FOCUS RS 2.3 MOUNTUNE FPM375, HEATED STEERING WHEEL",2.3,2017,4400,29850,www.theaa.com/used-cars/cardetails/59-659762
1248,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,10668,15499,www.theaa.com/used-cars/cardetails/23-99500
1249,Ford Focus 2.0 TDCi 185 ST-2 5dr,2.0,2018,54605,13495,www.theaa.com/used-cars/cardetails/137-671326
1250,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,6350,15350,www.theaa.com/used-cars/cardetails/137-670778
1251,FORD FOCUS 1.0 ST-LINE X,1.0,2019,14245,15695,www.theaa.com/used-cars/cardetails/109-294560
1252,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970613
1253,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970611
1254,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970604
1255,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970592
1256,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970591
1257,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970590
1258,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970589
1259,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970575
1260,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970574
1261,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970568
1262,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970560
1263,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970559
1264,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970557
1265,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970556
1266,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970552
1267,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970551
1268,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970535
1269,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970530
1270,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970520
1271,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970519
1272,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970460
1273,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970459
1274,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970452
1275,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970451
1276,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970447
1277,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970446
1278,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970445
1279,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970444
1280,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970435
1281,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970426
1282,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970385
1283,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970384
1284,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970348
1285,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970347
1286,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970346
1287,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970345
1288,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970344
1289,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970343
1290,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970342
1291,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970341
1292,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970340
1293,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970339
1294,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970188
1295,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970187
1296,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970052
1297,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970049
1298,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2970048
1299,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970045
1300,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2970039
1301,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2970020
1302,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2970019
1303,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2970007
1304,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2970006
1305,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2969990
1306,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2969989
1307,Ford Focus 1.0 EcoBoost 125 Titanium,1.0,2017,14400,11000,www.theaa.com/used-cars/cardetails/37-2969964
1308,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,10565,10500,www.theaa.com/used-cars/cardetails/37-2969961
1309,Ford Focus 1.0 EcoBoost 125ps Zetec Edition,1.0,2018,16465,11000,www.theaa.com/used-cars/cardetails/37-2969960
1310,Ford Focus 1.0 EcoBoost 100ps Zetec 5dr,1.0,2018,16661,12000,www.theaa.com/used-cars/cardetails/37-2969955
1311,Ford Focus 1.0 EcoBoost 125ps Titanium 5dr,1.0,2017,26210,11000,www.theaa.com/used-cars/cardetails/37-2969937
1312,Ford Focus 2.0T EcoBoost 250ps ST-3 5dr,2.0,2017,18990,18000,www.theaa.com/used-cars/cardetails/37-2969938
1313,Ford Focus 1.0 EcoBoost 140 ST-Line Navigation 5dr Petrol Hatchback,1.0,2018,21756,11250,www.theaa.com/used-cars/cardetails/39-943530
1314,FORD FOCUS 2.0 ST-3 5d 247 BHP,2.0,2017,10330,18995,www.theaa.com/used-cars/cardetails/59-659678
1315,FORD FOCUS 1.5 ZETEC EDITION TDCI 5d 118 BHP,1.5,2017,62000,7599,www.theaa.com/used-cars/cardetails/59-659442
1316,Ford FOCUS DIESEL HATCHBACK 2.0 EcoBlue Titanium X 5dr Auto,2.0,2020,2310,18499,www.theaa.com/used-cars/cardetails/122-2474
1317,FORD FOCUS 1.0 Ecoboost 100 Zetec 5Dr,1.0,2018,35051,10699,www.theaa.com/used-cars/cardetails/23-99505
1318,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2019,8082,14899,www.theaa.com/used-cars/cardetails/23-99373
1319,FORD FOCUS 1.0 Ecoboost 125 Titanium 5Dr Auto,1.0,2020,164,17399,www.theaa.com/used-cars/cardetails/23-99366
1320,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,14295,15399,www.theaa.com/used-cars/cardetails/23-99363
1321,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,11144,14899,www.theaa.com/used-cars/cardetails/23-99362
1322,FORD FOCUS VIGNALE 1.0 Ecoboost 125 Active X 5Dr,1.0,2021,12,22399,www.theaa.com/used-cars/cardetails/23-99360
1323,FORD FOCUS 1.5 Tdci 120 Titanium 5Dr,1.5,2017,44500,9695,www.theaa.com/used-cars/cardetails/23-99276
1324,Ford Focus Vignale 1.0 EcoBoost 125 5dr,1.0,2020,10,20500,www.theaa.com/used-cars/cardetails/137-670191
1325,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Vignale Edition 5dr,1.0,2020,10,21000,www.theaa.com/used-cars/cardetails/137-670190
1326,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,11827,10000,www.theaa.com/used-cars/cardetails/137-670048
1327,Ford Focus Vignale 2.0 EcoBlue 5dr Auto,2.0,2019,15116,17500,www.theaa.com/used-cars/cardetails/137-669437
1328,Ford Focus 1.5 EcoBlue 120 ST-Line X 5 door,1.5,2020,2723,18195,www.theaa.com/used-cars/cardetails/50-55307
1329,Ford Focus 1.5 EcoBlue 120 ST-Line X 5 door,1.5,2020,2728,18750,www.theaa.com/used-cars/cardetails/50-55306
1330,Ford Focus ZETEC EDITION,0.0,2017,12382,8995,www.theaa.com/used-cars/cardetails/73-583112
1331,Ford Focus 1.0 EcoBoost 125 Zetec 5dr,1.0,2020,13308,14000,www.theaa.com/used-cars/cardetails/137-669560
1332,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,13138,10900,www.theaa.com/used-cars/cardetails/137-669137
1333,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2019,13801,15999,www.theaa.com/used-cars/cardetails/137-669115
1334,FORD FOCUS 1.5 TITANIUM TDCI,1.5,2018,23519,9995,www.theaa.com/used-cars/cardetails/109-294379
1335,Ford Focus 1.5L Titanium X EcoBoost T,1.5,2019,14049,14625,www.theaa.com/used-cars/cardetails/138-16000
1336,Ford Focus 5Dr Titanium 1.5 Tdci 120PS,1.5,2017,18393,10399,www.theaa.com/used-cars/cardetails/14-2603433
1337,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969676
1338,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969669
1339,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969665
1340,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969661
1341,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969651
1342,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969648
1343,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969625
1344,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969616
1345,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2969607
